country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","10-03-2025 17:00:00",23.685297,86.945968,CO,13,84,33
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","10-03-2025 17:00:00",23.685297,86.945968,OZONE,22,54,47
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","10-03-2025 17:00:00",23.6181830,87.1057180,PM2.5,55,257,129
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","10-03-2025 17:00:00",23.6181830,87.1057180,CO,25,90,48
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","10-03-2025 17:00:00",23.6181830,87.1057180,OZONE,13,86,53
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","10-03-2025 17:00:00",22.5367507,88.3638022,NH3,8,9,8
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","10-03-2025 17:00:00",22.5367507,88.3638022,SO2,1,17,8
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","10-03-2025 17:00:00",22.556640,88.342674,PM10,73,124,95
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","10-03-2025 17:00:00",22.556640,88.342674,SO2,3,18,8
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","10-03-2025 17:00:00",22.627847,88.380669,PM10,78,105,91
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","10-03-2025 17:00:00",22.627847,88.380669,NO2,16,35,24
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","10-03-2025 17:00:00",22.51106,88.35142,PM10,51,94,70
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","10-03-2025 17:00:00",25.262326,82.995408,CO,2,23,9
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","10-03-2025 17:00:00",25.32393,82.99687,PM2.5,8,40,22
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","10-03-2025 17:00:00",22.5448082,88.3403691,PM2.5,70,170,98
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","10-03-2025 17:00:00",26.6879226,88.4152495,PM10,75,127,98
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","10-03-2025 17:00:00",26.6879226,88.4152495,NO2,22,34,30
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","10-03-2025 17:00:00",26.6879226,88.4152495,OZONE,13,16,15
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","10-03-2025 17:00:00",13.67,79.35,NH3,1,2,1
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","10-03-2025 17:00:00",13.615387,79.409230,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","10-03-2025 17:00:00",13.615387,79.409230,CO,28,36,32
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","10-03-2025 17:00:00",13.615387,79.409230,OZONE,49,49,49
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","10-03-2025 17:00:00",16.536107,80.594233,NO2,9,10,10
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","10-03-2025 17:00:00",14.465052,78.824187,CO,27,29,28
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","10-03-2025 17:00:00",16.9872867,81.7363176,NO2,16,34,26
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","10-03-2025 17:00:00",13.67,79.35,NO2,11,23,15
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","10-03-2025 17:00:00",16.536107,80.594233,OZONE,13,47,36
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","10-03-2025 17:00:00",16.509717,80.612222,PM10,63,93,80
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","10-03-2025 17:00:00",16.554731,80.649110,SO2,11,20,16
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","10-03-2025 17:00:00",13.204880,79.097889,NH3,3,5,4
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","10-03-2025 17:00:00",13.204880,79.097889,SO2,2,3,3
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","10-03-2025 17:00:00",13.204880,79.097889,OZONE,23,42,33
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","10-03-2025 17:00:00",16.5150833,80.5181667,SO2,7,17,14
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","10-03-2025 17:00:00",16.5150833,80.5181667,OZONE,16,65,55
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","10-03-2025 17:00:00",26.071318,91.87488,PM2.5,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","10-03-2025 17:00:00",26.071318,91.87488,OZONE,28,64,45
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","10-03-2025 17:00:00",17.72,83.3,PM2.5,42,79,57
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","10-03-2025 17:00:00",16.5150833,80.5181667,PM2.5,30,85,49
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","10-03-2025 17:00:00",16.5150833,80.5181667,NH3,4,5,4
India,Assam,Guwahati,"IITG, Guwahati - PCBA","10-03-2025 17:00:00",26.2028636,91.70046436,SO2,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","10-03-2025 17:00:00",26.80365,84.51954,SO2,11,21,16
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","10-03-2025 17:00:00",26.80365,84.51954,CO,24,102,81
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","10-03-2025 17:00:00",25.251013,86.989001,PM2.5,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","10-03-2025 17:00:00",25.265194,87.012947,CO,18,42,32
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","10-03-2025 17:00:00",25.204762,85.514960,PM2.5,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","10-03-2025 17:00:00",25.204762,85.514960,PM10,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","10-03-2025 17:00:00",25.204762,85.514960,NO2,9,10,9
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","10-03-2025 17:00:00",26.187500,91.744194,PM10,84,144,116
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","10-03-2025 17:00:00",26.181742,91.78063,NO2,3,3,3
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","10-03-2025 17:00:00",26.181742,91.78063,SO2,17,20,18
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","10-03-2025 17:00:00",26.349082,92.68449,NO2,1,13,7
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","10-03-2025 17:00:00",26.446912,91.439057,PM10,60,170,116
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","10-03-2025 17:00:00",26.446912,91.439057,SO2,4,12,8
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","10-03-2025 17:00:00",26.0881305,87.93840336,OZONE,19,22,19
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","10-03-2025 17:00:00",27.308328,84.531742,NH3,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","10-03-2025 17:00:00",26.63086,84.90051,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","10-03-2025 17:00:00",25.376776,86.471523,PM10,123,230,154
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","10-03-2025 17:00:00",24.762518,84.982348,CO,21,66,40
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","10-03-2025 17:00:00",24.762518,84.982348,OZONE,18,70,60
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","10-03-2025 17:00:00",25.697189,85.245900,PM10,71,180,153
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","10-03-2025 17:00:00",25.697189,85.245900,NH3,7,15,10
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","10-03-2025 17:00:00",25.697189,85.245900,OZONE,15,144,88
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","10-03-2025 17:00:00",25.560083,87.553265,NO2,13,17,14
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","10-03-2025 17:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","10-03-2025 17:00:00",26.0881305,87.93840336,PM2.5,30,131,60
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","10-03-2025 17:00:00",26.0881305,87.93840336,PM10,89,272,138
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","10-03-2025 17:00:00",26.146529,87.454184,CO,25,77,33
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","10-03-2025 17:00:00",25.5626095,84.663264,PM10,46,174,123
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","10-03-2025 17:00:00",24.75746,84.366208,SO2,6,17,12
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","10-03-2025 17:00:00",25.42742023,86.13886079,NH3,8,15,12
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","10-03-2025 17:00:00",24.762518,84.982348,PM2.5,14,154,67
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","10-03-2025 17:00:00",24.7955,84.9994,PM2.5,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","10-03-2025 17:00:00",26.1403345,85.3650192,PM10,17,185,96
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","10-03-2025 17:00:00",26.1209,85.3647,PM2.5,71,265,181
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","10-03-2025 17:00:00",25.586562,85.043586,NO2,27,34,31
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","10-03-2025 17:00:00",25.592539,85.227158,PM2.5,82,180,141
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","10-03-2025 17:00:00",25.610369,85.132568,PM2.5,71,354,262
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","10-03-2025 17:00:00",25.610369,85.132568,NO2,13,13,13
India,Bihar,Patna,"Muradpur, Patna - BSPCB","10-03-2025 17:00:00",25.619651,85.147382,NO2,NA,NA,NA
India,Bihar,Patna,"Samanpura, Patna - BSPCB","10-03-2025 17:00:00",25.596727,85.085624,NO2,38,52,45
India,Bihar,Patna,"Samanpura, Patna - BSPCB","10-03-2025 17:00:00",25.596727,85.085624,CO,2,111,110
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","10-03-2025 17:00:00",25.366336,87.117468,PM10,62,161,105
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","10-03-2025 17:00:00",25.366336,87.117468,NO2,7,23,14
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","10-03-2025 17:00:00",25.03280,85.41948,NO2,8,10,9
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","10-03-2025 17:00:00",22.348441,82.549611,PM2.5,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","10-03-2025 17:00:00",22.126650,83.483212,PM10,57,500,228
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","10-03-2025 17:00:00",22.126650,83.483212,SO2,4,8,5
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","10-03-2025 17:00:00",22.1910172,83.5197009,PM2.5,93,307,141
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","10-03-2025 17:00:00",25.892357,86.590325,NO2,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","10-03-2025 17:00:00",25.892357,86.590325,SO2,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","10-03-2025 17:00:00",25.892357,86.590325,OZONE,15,33,23
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","10-03-2025 17:00:00",24.952822,84.002396,NH3,3,3,3
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","10-03-2025 17:00:00",24.952822,84.002396,SO2,5,5,5
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","10-03-2025 17:00:00",21.224231,81.408350,OZONE,12,25,20
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","10-03-2025 17:00:00",22.08815,82.13737,PM2.5,36,99,73
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","10-03-2025 17:00:00",22.118125,83.140608,PM2.5,64,106,91
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","10-03-2025 17:00:00",30.735567,76.775714,NH3,3,16,10
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","10-03-2025 17:00:00",30.751462,76.762879,PM2.5,80,193,121
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","10-03-2025 17:00:00",30.751462,76.762879,PM10,65,150,111
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","10-03-2025 17:00:00",30.751462,76.762879,NH3,24,37,28
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","10-03-2025 17:00:00",21.185571,81.343175,PM10,38,136,80
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","10-03-2025 17:00:00",26.11442,85.39813,SO2,3,14,7
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","10-03-2025 17:00:00",21.224231,81.408350,CO,18,66,28
India,Delhi,Delhi,"DTU, Delhi - CPCB","10-03-2025 17:00:00",28.7500499,77.1112615,OZONE,22,35,26
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","10-03-2025 17:00:00",28.498571,77.264840,NO2,42,70,58
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","10-03-2025 17:00:00",28.498571,77.264840,NH3,6,9,8
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","10-03-2025 17:00:00",28.5710274,77.0719006,PM2.5,85,320,183
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","10-03-2025 17:00:00",21.258815,81.578979,NH3,6,7,7
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","10-03-2025 17:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","10-03-2025 17:00:00",21.237755,81.705301,PM2.5,41,86,57
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","10-03-2025 17:00:00",21.237755,81.705301,NO2,21,44,30
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","10-03-2025 17:00:00",28.656756,77.227234,PM10,102,181,140
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","10-03-2025 17:00:00",28.656756,77.227234,NO2,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","10-03-2025 17:00:00",28.656756,77.227234,CO,64,123,92
India,Delhi,Delhi,"DTU, Delhi - CPCB","10-03-2025 17:00:00",28.7500499,77.1112615,NO2,33,57,43
India,Delhi,Delhi,"Bawana, Delhi - DPCC","10-03-2025 17:00:00",28.776200,77.051074,NH3,7,9,8
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","10-03-2025 17:00:00",28.7256504,77.2011573,CO,54,78,65
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","10-03-2025 17:00:00",28.5512005,77.2735737,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","10-03-2025 17:00:00",28.647622,77.3158090,PM2.5,83,319,203
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","10-03-2025 17:00:00",28.647622,77.3158090,PM10,122,293,175
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","10-03-2025 17:00:00",21.371751,81.664929,OZONE,5,63,45
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","10-03-2025 17:00:00",21.371751,81.664929,PM10,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","10-03-2025 17:00:00",28.6811736,77.3025234,NH3,10,11,10
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","10-03-2025 17:00:00",28.695381,77.181665,PM2.5,67,322,206
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","10-03-2025 17:00:00",28.6514781,77.1473105,OZONE,19,84,35
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","10-03-2025 17:00:00",28.5504249,77.2159377,PM10,143,384,216
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","10-03-2025 17:00:00",28.5504249,77.2159377,NH3,11,22,18
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","10-03-2025 17:00:00",28.5504249,77.2159377,SO2,71,79,73
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","10-03-2025 17:00:00",28.710508,77.249485,CO,72,113,107
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","10-03-2025 17:00:00",28.531346,77.190156,PM2.5,64,188,104
India,Delhi,Delhi,"Mundka, Delhi - DPCC","10-03-2025 17:00:00",28.684678,77.076574,PM10,121,416,243
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","10-03-2025 17:00:00",28.60909,77.0325413,PM10,90,156,127
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","10-03-2025 17:00:00",28.60909,77.0325413,SO2,7,17,14
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","10-03-2025 17:00:00",28.60909,77.0325413,OZONE,14,44,37
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","10-03-2025 17:00:00",28.570173,76.933762,PM2.5,65,278,134
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","10-03-2025 17:00:00",28.570173,76.933762,PM10,98,230,134
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","10-03-2025 17:00:00",28.674045,77.131023,PM2.5,78,354,204
India,Delhi,Delhi,"Pusa, Delhi - DPCC","10-03-2025 17:00:00",28.639652,77.146275,PM2.5,60,304,156
India,Delhi,Delhi,"Pusa, Delhi - DPCC","10-03-2025 17:00:00",28.639652,77.146275,SO2,15,32,22
India,Delhi,Delhi,"Pusa, Delhi - DPCC","10-03-2025 17:00:00",28.639652,77.146275,CO,4,73,13
India,Delhi,Delhi,"Pusa, Delhi - DPCC","10-03-2025 17:00:00",28.639652,77.146275,OZONE,3,51,27
India,Delhi,Delhi,"Pusa, Delhi - IMD","10-03-2025 17:00:00",28.636110,77.173332,PM10,103,190,153
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","10-03-2025 17:00:00",28.611281,77.237738,SO2,4,29,13
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","10-03-2025 17:00:00",28.580280,77.233829,NH3,7,14,9
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","10-03-2025 17:00:00",28.567890,77.250515,NO2,35,116,75
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","10-03-2025 17:00:00",28.588333,77.221667,SO2,4,39,23
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","10-03-2025 17:00:00",28.623763,77.287209,SO2,3,7,5
India,Delhi,Delhi,"Narela, Delhi - DPCC","10-03-2025 17:00:00",28.822836,77.101981,NH3,7,9,8
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","10-03-2025 17:00:00",28.672342,77.315260,PM2.5,56,330,212
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","10-03-2025 17:00:00",28.699793,77.165453,SO2,8,33,20
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","10-03-2025 17:00:00",23.107969,72.574648,PM2.5,72,430,245
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","10-03-2025 17:00:00",23.107969,72.574648,CO,4,126,22
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","10-03-2025 17:00:00",22.977134,72.553024,PM2.5,82,350,265
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","10-03-2025 17:00:00",22.977134,72.553024,NH3,2,9,5
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","10-03-2025 17:00:00",20.362421,72.918013,NO2,NA,NA,NA
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","10-03-2025 17:00:00",22.969611,72.643500,PM2.5,69,404,202
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","10-03-2025 17:00:00",22.969611,72.643500,CO,17,92,31
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","10-03-2025 17:00:00",28.593883,76.270653,PM10,84,138,115
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","10-03-2025 17:00:00",28.593883,76.270653,NH3,6,8,7
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","10-03-2025 17:00:00",28.593883,76.270653,SO2,NA,NA,NA
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","10-03-2025 17:00:00",23.020509,72.579261,NH3,6,41,20
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","10-03-2025 17:00:00",23.020509,72.579261,OZONE,1,130,78
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","10-03-2025 17:00:00",23.016834,72.625775,PM2.5,46,337,182
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","10-03-2025 17:00:00",23.016834,72.625775,OZONE,3,153,86
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","10-03-2025 17:00:00",23.221714,72.654328,PM2.5,33,121,77
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","10-03-2025 17:00:00",23.221714,72.654328,NH3,3,3,3
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","10-03-2025 17:00:00",23.221714,72.654328,CO,28,98,34
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","10-03-2025 17:00:00",23.221714,72.654328,OZONE,22,23,22
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","10-03-2025 17:00:00",23.043070,72.562968,NO2,2,273,66
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","10-03-2025 17:00:00",23.043070,72.562968,OZONE,1,56,47
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","10-03-2025 17:00:00",23.076793,72.627874,PM10,54,142,100
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","10-03-2025 17:00:00",23.076793,72.627874,NH3,8,32,16
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","10-03-2025 17:00:00",23.043070,72.562968,PM2.5,47,317,162
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","10-03-2025 17:00:00",23.043070,72.562968,PM10,54,199,125
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","10-03-2025 17:00:00",23.243639,72.68994,PM10,49,166,108
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","10-03-2025 17:00:00",21.613267,73.010555,PM2.5,54,246,129
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","10-03-2025 17:00:00",34.066206,74.819820,PM10,NA,NA,NA
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","10-03-2025 17:00:00",34.066206,74.819820,SO2,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","10-03-2025 17:00:00",15.888653,74.541751,NO2,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","10-03-2025 17:00:00",15.888653,74.541751,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","10-03-2025 17:00:00",12.9135218,77.5950804,PM2.5,28,57,39
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","10-03-2025 17:00:00",13.003872,77.664217,PM10,91,500,155
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","10-03-2025 17:00:00",13.003872,77.664217,SO2,8,10,9
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","10-03-2025 17:00:00",12.921418,77.502466,OZONE,28,28,28
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","10-03-2025 17:00:00",13.0246342,77.5080115,PM2.5,38,364,72
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","10-03-2025 17:00:00",28.39072,77.30059,OZONE,35,71,54
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","10-03-2025 17:00:00",28.376058,77.315741,CO,48,52,50
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","10-03-2025 17:00:00",28.4417,77.3217,PM2.5,42,126,97
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","10-03-2025 17:00:00",28.4417,77.3217,PM10,22,127,111
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","10-03-2025 17:00:00",13.029152,77.585901,CO,2,32,16
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","10-03-2025 17:00:00",12.920984,77.584908,NO2,11,12,12
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","10-03-2025 17:00:00",12.920984,77.584908,NH3,1,1,1
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","10-03-2025 17:00:00",12.7816279,77.6299145,SO2,7,24,10
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","10-03-2025 17:00:00",28.422681,77.148944,OZONE,71,170,165
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","10-03-2025 17:00:00",28.4227,77.0667,PM2.5,1,378,151
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","10-03-2025 17:00:00",28.4227,77.0667,PM10,122,216,163
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","10-03-2025 17:00:00",12.951913,77.539784,CO,27,71,50
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","10-03-2025 17:00:00",13.029152,77.585901,PM2.5,27,165,72
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","10-03-2025 17:00:00",13.029152,77.585901,SO2,8,14,11
